#  2020-07-15 16:49:10.966213
# 
#  PF params: {'agents_to_visualise': 100, 'number_of_runs': 1, 'multi_step': False, 'particle_std': 1.0, 'model_std': 1.0, 'do_save': True, 'plot_save': False, 'do_ani': True, 'show_ani': False, 'do_external_data': True, 'resample_window': 100, 'number_of_particles': 100, 'do_resample': True, 'external_info': ['gcs_final_real_data/', False, False]}
# 
#  Model params: {'pop_total': 274, 'batch_iterations': 2000, 'step_limit': 2000, 'birth_rate': 1.6666666666666667, 'do_history': False, 'do_print': False, 'station': 'Grand_Central'}
# 
#  Min_Mean_errors Max_Mean_errors Average_mean_errors Min_Absolute_errors Max_Absolute_errors Average_Absolute_errors Min_variances Max_variances Average_variances Before_resample?
71.17384184860856 3285.0945562208076 2185.616482709822 71.17384184860856 3194.083355659291 2145.774710240969 576.4649537679259 6053.20665755685 3054.698271062436 0
56.567513844264994 3213.721808503414 2150.3306658015335 63.56803603586285 3206.0303703228587 2148.3084621546486 2032.0456310061556 8393.575080952369 5336.471636673026 1
# 
#  Distance_Mean Distance_Mean_errors
20.724085671367497 12.801286365719363
