x,y,ids,split
47.14045207910317,5341.918108030459,0_5,0
54.99719409228703,6148.691318067041,0_5,0
62.85393610547089,6948.692512013809,0_5,0
70.71067811865476,7738.327753357228,0_5,0
0.0,0.0,0_6,0
7.856742013183862,807.572725078212,0_6,0
15.713484026367723,2225.492034491079,0_6,0
23.570226039551585,3148.0567633730684,0_6,0
31.426968052735447,4435.664290970561,0_6,0
39.28371006591931,5223.764943635523,0_6,0
47.14045207910317,5973.312295963443,0_6,0
54.99719409228703,6741.506723470716,0_6,0
62.85393610547089,7568.67717190025,0_6,0
70.71067811865476,8324.86569936419,0_6,0
0.0,0.0,0_7,0
7.856742013183862,705.037236432853,0_7,0
15.713484026367723,2068.0324816603143,0_7,0
23.570226039551585,3250.04949362839,0_7,0
31.426968052735447,4545.778962943071,0_7,0
39.28371006591931,5400.075324352016,0_7,0
47.14045207910317,6165.714880963972,0_7,0
54.99719409228703,6917.412879928101,0_7,0
62.85393610547089,7641.092813478161,0_7,0
70.71067811865476,8487.02642474829,0_7,0
0.0,0.0,0_8,0
7.856742013183862,808.5096113383327,0_8,0
15.713484026367723,2229.1085446008838,0_8,0
23.570226039551585,3514.7152344981637,0_8,0
31.426968052735447,4872.9630066857435,0_8,0
39.28371006591931,5775.978235544294,0_8,0
47.14045207910317,6607.429408131565,0_8,0
54.99719409228703,7378.8253401897855,0_8,0
62.85393610547089,8133.355286900437,0_8,0
70.71067811865476,8872.609664664067,0_8,0
0.0,0.0,0_9,0
7.856742013183862,721.7183828468648,0_9,0
15.713484026367723,1692.4754730215172,0_9,0
23.570226039551585,2777.572341502511,0_9,0
31.426968052735447,4293.213579056921,0_9,0
39.28371006591931,5502.98336060081,0_9,0
47.14045207910317,6486.812963609405,0_9,0
54.99719409228703,7383.103177774347,0_9,0
62.85393610547089,8220.98025750495,0_9,0
70.71067811865476,9003.847162299124,0_9,0
0.0,0.0,0_10,0
7.856742013183862,750.2622885327003,0_10,0
15.713484026367723,1981.5541169559879,0_10,0
23.570226039551585,3009.431951348898,0_10,0
31.426968052735447,4093.2767162806304,0_10,0
39.28371006591931,4931.18030857108,0_10,0
47.14045207910317,5700.501639113374,0_10,0
54.99719409228703,6477.536762189801,0_10,0
62.85393610547089,7296.342611584791,0_10,0
70.71067811865476,8100.337616792904,0_10,0
0.0,0.0,0_11,0
7.856742013183862,997.5062727945293,0_11,0
15.713484026367723,2124.2247912153257,0_11,0
23.570226039551585,3213.1157342145502,0_11,0
31.426968052735447,4469.251797829943,0_11,0
39.28371006591931,5315.7536220029915,0_11,0
47.14045207910317,6024.102785887857,0_11,0
54.99719409228703,6716.722556912175,0_11,0
62.85393610547089,7427.93587463393,0_11,0
70.71067811865476,8132.053002327686,0_11,0
0.0,0.0,0_12,0
7.856742013183862,611.3982775387403,0_12,0
15.713484026367723,1533.3749771696132,0_12,0
23.570226039551585,2500.576115627252,0_12,0
31.426968052735447,3512.973904702961,0_12,0
39.28371006591931,4362.089232449049,0_12,0
47.14045207910317,5210.29557156419,0_12,0
54.99719409228703,6045.4267766015155,0_12,0
62.85393610547089,6875.140830112716,0_12,0
70.71067811865476,7707.4238765359405,0_12,0
0.0,0.0,0_13,0
7.856742013183862,604.2077696722828,0_13,0
15.713484026367723,1730.7808284389098,0_13,0
23.570226039551585,2670.618726126838,0_13,0
31.426968052735447,3553.142390743289,0_13,0
39.28371006591931,4369.072686070812,0_13,0
47.14045207910317,5163.133261723653,0_13,0
54.99719409228703,5964.701322272952,0_13,0
62.85393610547089,6767.17737265336,0_13,0
70.71067811865476,7560.6777843586015,0_13,0
0.0,0.0,0_14,0
7.856742013183862,737.398504606103,0_14,0
15.713484026367723,1811.6110382515553,0_14,0
23.570226039551585,2700.152965236603,0_14,0
31.426968052735447,4509.594870511356,0_14,0
39.28371006591931,5435.23943344803,0_14,0
47.14045207910317,6215.622286693212,0_14,0
54.99719409228703,7029.842400676186,0_14,0
62.85393610547089,7852.005625968791,0_14,0
70.71067811865476,8679.987747922782,0_14,0
0.0,0.0,0_15,0
7.856742013183862,857.4869835713516,0_15,0
15.713484026367723,1919.3131865414898,0_15,0
23.570226039551585,2961.5387501989267,0_15,0
31.426968052735447,4055.8991126025485,0_15,0
39.28371006591931,4798.834426946298,0_15,0
47.14045207910317,5518.548049152679,0_15,0
54.99719409228703,6216.774524233506,0_15,0
62.85393610547089,6906.072896884067,0_15,0
70.71067811865476,7564.011213086944,0_15,0
0.0,0.0,0_16,0
7.856742013183862,478.92599240537004,0_16,0
15.713484026367723,1512.2611655751546,0_16,0
23.570226039551585,2621.016256633138,0_16,0
31.426968052735447,3687.9557227852865,0_16,0
39.28371006591931,4686.005260307717,0_16,0
47.14045207910317,5686.366966190022,0_16,0
54.99719409228703,6665.319275833445,0_16,0
62.85393610547089,7635.00342163491,0_16,0
70.71067811865476,8602.833102663359,0_16,0
0.0,0.0,0_17,0
7.856742013183862,579.3431216337129,0_17,0
15.713484026367723,1562.6893569723163,0_17,0
23.570226039551585,2633.281167092999,0_17,0
31.426968052735447,3805.4470905628364,0_17,0
39.28371006591931,4744.131778882774,0_17,0
47.14045207910317,5627.819572347423,0_17,0
54.99719409228703,6502.666691144863,0_17,0
62.85393610547089,7408.20487672312,0_17,0
70.71067811865476,8286.175583340273,0_17,0
0.0,0.0,0_18,0
7.856742013183862,768.6102341592759,0_18,0
15.713484026367723,1850.831944891941,0_18,0
23.570226039551585,2782.3828534430386,0_18,0
31.426968052735447,3657.928845866872,0_18,0
39.28371006591931,4490.913787325643,0_18,0
47.14045207910317,5308.753261621406,0_18,0
54.99719409228703,6124.495123239335,0_18,0
62.85393610547089,6889.2112341568445,0_18,0
70.71067811865476,7633.0144457311235,0_18,0
0.0,0.0,0_19,0
7.856742013183862,772.402986624956,0_19,0
15.713484026367723,1713.5585428091465,0_19,0
23.570226039551585,2677.351274805384,0_19,0
31.426968052735447,4005.4467427679165,0_19,0
39.28371006591931,4904.658635559831,0_19,0
47.14045207910317,5764.069125085907,0_19,0
54.99719409228703,6639.63228877034,0_19,0
62.85393610547089,7478.305176931285,0_19,0
70.71067811865476,8344.04208201238,0_19,0
0.0,0.0,0_20,0
7.856742013183862,661.49224560367,0_20,0
15.713484026367723,1834.7749517010432,0_20,0
23.570226039551585,3168.724465448682,0_20,0
31.426968052735447,4518.623890980081,0_20,0
39.28371006591931,5513.818491529395,0_20,0
47.14045207910317,6452.5514576052765,0_20,0
54.99719409228703,7405.377708892321,0_20,0
62.85393610547089,8376.85907533134,0_20,0
70.71067811865476,9340.630343549758,0_20,0
0.0,0.0,0_21,0
7.856742013183862,671.413219191246,0_21,0
15.713484026367723,1853.6411056851957,0_21,0
23.570226039551585,3024.2616037594707,0_21,0
31.426968052735447,4088.811033789169,0_21,0
39.28371006591931,4886.458490544261,0_21,0
47.14045207910317,5673.4908850204365,0_21,0
54.99719409228703,6460.826598772629,0_21,0
62.85393610547089,7225.420845627168,0_21,0
70.71067811865476,7998.736983732493,0_21,0
0.0,0.0,0_22,0
7.856742013183862,720.3249470947829,0_22,0
15.713484026367723,1991.935862879196,0_22,0
23.570226039551585,2861.443543979256,0_22,0
31.426968052735447,3817.2787968591974,0_22,0
39.28371006591931,4716.61883298556,0_22,0
47.14045207910317,5659.548988051384,0_22,0
54.99719409228703,6475.955687721674,0_22,0
62.85393610547089,7244.002677501339,0_22,0
70.71067811865476,8048.3449043320015,0_22,0
0.0,0.0,0_23,0
7.856742013183862,771.6331808112889,0_23,0
15.713484026367723,1744.2029055707576,0_23,0
23.570226039551585,2835.8565229460078,0_23,0
31.426968052735447,3775.253897662563,0_23,0
39.28371006591931,4542.995351420289,0_23,0
47.14045207910317,5309.164191054825,0_23,0
54.99719409228703,6098.664496900368,0_23,0
62.85393610547089,6946.064387036084,0_23,0
70.71067811865476,7833.169948386288,0_23,0
0.0,0.0,0_24,0
7.856742013183862,669.3749825936158,0_24,0
15.713484026367723,1518.7535083227522,0_24,0
23.570226039551585,2637.8448303501837,0_24,0
31.426968052735447,4251.860747696766,0_24,0
39.28371006591931,5307.510804405599,0_24,0
47.14045207910317,6215.232380478124,0_24,0
54.99719409228703,6942.299348886893,0_24,0
62.85393610547089,7625.745175761429,0_24,0
70.71067811865476,8311.423485319057,0_24,0
0.0,0.0,0_25,0
7.856742013183862,857.8095452866801,0_25,0
15.713484026367723,2382.96634128391,0_25,0
23.570226039551585,3354.797052167451,0_25,0
31.426968052735447,5159.360837876598,0_25,0
39.28371006591931,6061.715167348539,0_25,0
47.14045207910317,6867.0047315325455,0_25,0
54.99719409228703,7657.574309827402,0_25,0
62.85393610547089,8450.530619404346,0_25,0
70.71067811865476,9129.011933768254,0_25,0
0.0,0.0,0_26,0
7.856742013183862,569.6517831738823,0_26,0
15.713484026367723,1498.935619786134,0_26,0
23.570226039551585,2612.942489478737,0_26,0
31.426968052735447,3939.158480430432,0_26,0
39.28371006591931,4904.252585704024,0_26,0
47.14045207910317,5856.506626444848,0_26,0
54.99719409228703,6839.677442895369,0_26,0
62.85393610547089,7766.691647176251,0_26,0
70.71067811865476,8672.95729162014,0_26,0
0.0,0.0,0_27,0
7.856742013183862,662.7559303329718,0_27,0
15.713484026367723,1846.41165075298,0_27,0
23.570226039551585,2868.4459466472185,0_27,0
31.426968052735447,3826.8376503213613,0_27,0
39.28371006591931,4644.395056726975,0_27,0
47.14045207910317,5447.612865180912,0_27,0
54.99719409228703,6282.590783264943,0_27,0
62.85393610547089,7105.2891994075135,0_27,0
70.71067811865476,7915.2980371411695,0_27,0
0.0,0.0,0_28,0
7.856742013183862,824.6103708222311,0_28,0
15.713484026367723,2330.9935231455293,0_28,0
23.570226039551585,3581.302860659628,0_28,0
31.426968052735447,5034.154830077029,0_28,0
39.28371006591931,5913.989854530484,0_28,0
47.14045207910317,6708.6461403404655,0_28,0
54.99719409228703,7459.593060519362,0_28,0
62.85393610547089,8186.883633408773,0_28,0
70.71067811865476,8879.4848153627,0_28,0
0.0,0.0,0_29,0
7.856742013183862,452.0244766110435,0_29,0
15.713484026367723,1276.3873711205404,0_29,0
23.570226039551585,2503.565388489485,0_29,0
31.426968052735447,3851.013888141021,0_29,0
39.28371006591931,4910.623324680398,0_29,0
47.14045207910317,5904.436356610176,0_29,0
54.99719409228703,6892.290446643398,0_29,0
62.85393610547089,7889.01811711606,0_29,0
70.71067811865476,8884.70158938313,0_29,0
0.0,0.0,0_30,0
7.856742013183862,607.9564490952008,0_30,0
15.713484026367723,1551.217596742095,0_30,0
23.570226039551585,2572.512980476737,0_30,0
31.426968052735447,3888.251489013844,0_30,0
39.28371006591931,4783.164730998155,0_30,0
47.14045207910317,5641.868475206985,0_30,0
54.99719409228703,6472.982600913765,0_30,0
62.85393610547089,7293.60174300058,0_30,0
70.71067811865476,8118.425268098098,0_30,0
0.0,0.0,0_31,0
7.856742013183862,645.8349610624335,0_31,0
15.713484026367723,1745.0532792299446,0_31,0
23.570226039551585,2841.9605229227245,0_31,0
31.426968052735447,4037.1713422850235,0_31,0
39.28371006591931,4870.631838783474,0_31,0
47.14045207910317,5817.340212703608,0_31,0
54.99719409228703,6749.821909133319,0_31,0
62.85393610547089,7591.297772699494,0_31,0
70.71067811865476,8418.09541426243,0_31,0
0.0,0.0,0_32,0
7.856742013183862,807.7631534394205,0_32,0
15.713484026367723,2202.475553510563,0_32,0
23.570226039551585,3192.119788456666,0_32,0
31.426968052735447,4136.217054940295,0_32,0
39.28371006591931,4904.110523331684,0_32,0
47.14045207910317,5608.406835161638,0_32,0
54.99719409228703,6282.617687486364,0_32,0
62.85393610547089,6981.269102850577,0_32,0
70.71067811865476,7675.444436512322,0_32,0
0.0,0.0,0_33,0
7.856742013183862,564.7551751056362,0_33,0
15.713484026367723,1481.4770201748122,0_33,0
23.570226039551585,2568.0767785853245,0_33,0
31.426968052735447,4050.7396988785104,0_33,0
39.28371006591931,4935.756452447648,0_33,0
47.14045207910317,5795.165946449614,0_33,0
54.99719409228703,6614.168987340075,0_33,0
62.85393610547089,7462.780659220181,0_33,0
70.71067811865476,8342.747704172545,0_33,0
0.0,0.0,0_34,0
7.856742013183862,776.9380207475041,0_34,0
15.713484026367723,2297.613277999192,0_34,0
23.570226039551585,3528.634236670001,0_34,0
31.426968052735447,4701.817827185463,0_34,0
39.28371006591931,5557.219277574779,0_34,0
47.14045207910317,6356.032503821578,0_34,0
54.99719409228703,7118.941584012554,0_34,0
62.85393610547089,7872.880388249269,0_34,0
70.71067811865476,8632.75267367387,0_34,0
0.0,0.0,0_35,0
7.856742013183862,530.0595511017036,0_35,0
15.713484026367723,1552.075184790775,0_35,0
23.570226039551585,2624.5366929777692,0_35,0
31.426968052735447,3564.6116641371527,0_35,0
39.28371006591931,4463.116001257949,0_35,0
47.14045207910317,5378.358767723657,0_35,0
54.99719409228703,6305.8762810911185,0_35,0
62.85393610547089,7285.046299022603,0_35,0
70.71067811865476,8201.822224194279,0_35,0
0.0,0.0,0_36,0
7.856742013183862,921.3052247333629,0_36,0
15.713484026367723,2271.4442243397566,0_36,0
23.570226039551585,3324.525616204018,0_36,0
31.426968052735447,5421.792769553349,0_36,0
39.28371006591931,6509.234407080122,0_36,0
47.14045207910317,7408.462131557081,0_36,0
54.99719409228703,8261.381286556798,0_36,0
62.85393610547089,9073.222405472881,0_36,0
70.71067811865476,9820.452977095843,0_36,0
0.0,0.0,0_37,0
7.856742013183862,1591.1301210841436,0_37,0
15.713484026367723,4046.507692221635,0_37,0
23.570226039551585,5811.40644408959,0_37,0
31.426968052735447,8860.356989255266,0_37,0
39.28371006591931,10206.366379620316,0_37,0
47.14045207910317,11150.497480809583,0_37,0
54.99719409228703,11800.419710953367,0_37,0
62.85393610547089,12294.716285124316,0_37,0
70.71067811865476,12754.84883823317,0_37,0
0.0,0.0,0_38,0
7.856742013183862,918.0694743315995,0_38,0
15.713484026367723,2277.3270878424705,0_38,0
23.570226039551585,3241.349531521705,0_38,0
31.426968052735447,4641.440597624624,0_38,0
39.28371006591931,5495.972205702397,0_38,0
47.14045207910317,6423.561284229835,0_38,0
54.99719409228703,7149.751695927786,0_38,0
62.85393610547089,7778.814975025852,0_38,0
70.71067811865476,8357.297821935806,0_38,0
0.0,0.0,0_39,0
7.856742013183862,915.5863607641802,0_39,0
15.713484026367723,2140.4737964401634,0_39,0
23.570226039551585,3318.2570005248667,0_39,0
31.426968052735447,5646.205144807446,0_39,0
39.28371006591931,6712.981339311981,0_39,0
47.14045207910317,7643.381805210679,0_39,0
54.99719409228703,8548.58286533284,0_39,0
62.85393610547089,9561.53307786313,0_39,0
70.71067811865476,10421.111992224298,0_39,0
0.0,0.0,0_40,0
7.856742013183862,766.1404573587206,0_40,0
15.713484026367723,2081.2281086379858,0_40,0
23.570226039551585,3062.964825629715,0_40,0
31.426968052735447,4195.673158676073,0_40,0
39.28371006591931,5010.397454533266,0_40,0
47.14045207910317,5771.19202875868,0_40,0
54.99719409228703,6524.985497849362,0_40,0
62.85393610547089,7255.030406118145,0_40,0
70.71067811865476,7962.4909737900425,0_40,0
0.0,0.0,0_41,0
7.856742013183862,652.4347004110999,0_41,0
15.713484026367723,1776.0924436508305,0_41,0
23.570226039551585,2804.76522301897,0_41,0
31.426968052735447,4080.204160306454,0_41,0
39.28371006591931,5014.393391600927,0_41,0
47.14045207910317,5891.9387840814425,0_41,0
54.99719409228703,6764.996442686912,0_41,0
62.85393610547089,7604.58470412088,0_41,0
70.71067811865476,8341.8770286981,0_41,0
0.0,0.0,0_42,0
7.856742013183862,729.1363987809445,0_42,0
15.713484026367723,2082.292333014515,0_42,0
23.570226039551585,3197.5196746129213,0_42,0
31.426968052735447,4394.818647916933,0_42,0
39.28371006591931,5132.133572919132,0_42,0
47.14045207910317,5838.867290443234,0_42,0
54.99719409228703,6590.30088234453,0_42,0
62.85393610547089,7387.189393345097,0_42,0
70.71067811865476,8189.660829608247,0_42,0
0.0,0.0,0_43,0
7.856742013183862,508.3000266706916,0_43,0
15.713484026367723,1515.173535119032,0_43,0
23.570226039551585,2593.6339474343317,0_43,0
31.426968052735447,4082.9857987815644,0_43,0
39.28371006591931,5212.2968122990005,0_43,0
47.14045207910317,6214.722326237434,0_43,0
54.99719409228703,7132.710297478745,0_43,0
62.85393610547089,8069.433578199743,0_43,0
70.71067811865476,9023.57573433742,0_43,0
0.0,0.0,0_44,0
7.856742013183862,677.8843467267444,0_44,0
15.713484026367723,1807.138295673467,0_44,0
23.570226039551585,2682.975939830477,0_44,0
31.426968052735447,3692.732253082302,0_44,0
39.28371006591931,4432.707097889489,0_44,0
47.14045207910317,5175.238377064834,0_44,0
54.99719409228703,5967.714866831384,0_44,0
62.85393610547089,6760.764666600569,0_44,0
70.71067811865476,7553.083788106049,0_44,0
0.0,0.0,0_45,0
7.856742013183862,641.7533158077821,0_45,0
15.713484026367723,1707.6932772751306,0_45,0
23.570226039551585,2801.4919588074367,0_45,0
31.426968052735447,3958.2594853347396,0_45,0
39.28371006591931,4821.650803010644,0_45,0
47.14045207910317,5562.9802250212615,0_45,0
54.99719409228703,6329.329656551404,0_45,0
62.85393610547089,7252.721168184512,0_45,0
70.71067811865476,8143.545105385801,0_45,0
0.0,0.0,0_46,0
7.856742013183862,963.3000730483215,0_46,0
15.713484026367723,2099.3201746222567,0_46,0
23.570226039551585,3077.7565568232108,0_46,0
31.426968052735447,4690.291937033062,0_46,0
39.28371006591931,5503.1959066394265,0_46,0
47.14045207910317,6292.751466368217,0_46,0
54.99719409228703,7098.3346316490215,0_46,0
62.85393610547089,7950.1983022966515,0_46,0
70.71067811865476,8835.779492290585,0_46,0
0.0,0.0,0_47,0
7.856742013183862,674.5203338932376,0_47,0
15.713484026367723,1805.7523854442125,0_47,0
23.570226039551585,2794.0417379706446,0_47,0
31.426968052735447,3736.2597540625025,0_47,0
39.28371006591931,4626.1498084229315,0_47,0
47.14045207910317,5466.707121449253,0_47,0
54.99719409228703,6344.914899176418,0_47,0
62.85393610547089,7224.2994701535135,0_47,0
70.71067811865476,8099.368275138694,0_47,0
0.0,0.0,0_48,0
7.856742013183862,1179.3670290421385,0_48,0
15.713484026367723,2929.578857753787,0_48,0
23.570226039551585,3942.133984105153,0_48,0
31.426968052735447,4895.04694425522,0_48,0
39.28371006591931,5661.642350349279,0_48,0
47.14045207910317,6285.737330098372,0_48,0
54.99719409228703,6991.423705752512,0_48,0
62.85393610547089,7586.523606365339,0_48,0
70.71067811865476,8196.06673845079,0_48,0
0.0,0.0,0_49,0
7.856742013183862,693.8232328244768,0_49,0
15.713484026367723,2007.672519667402,0_49,0
23.570226039551585,2984.5659263092393,0_49,0
31.426968052735447,3969.8301233947354,0_49,0
39.28371006591931,4701.678724273712,0_49,0
47.14045207910317,5425.32134709667,0_49,0
54.99719409228703,6169.723223058353,0_49,0
62.85393610547089,6893.880251535585,0_49,0
70.71067811865476,7632.648652234251,0_49,0
0.0,0.0,0_50,0
7.856742013183862,733.1466407857895,0_50,0
15.713484026367723,1994.154544527934,0_50,0
23.570226039551585,3161.2611162363733,0_50,0
31.426968052735447,4456.274464788496,0_50,0
39.28371006591931,5277.780791260638,0_50,0
47.14045207910317,6002.813530600096,0_50,0
54.99719409228703,6882.398284089548,0_50,0
62.85393610547089,7648.815130515059,0_50,0
70.71067811865476,8395.424462506158,0_50,0
0.0,0.0,0_51,0
7.856742013183862,826.7736906888503,0_51,0
15.713484026367723,1743.0611784651765,0_51,0
23.570226039551585,2554.2586099208006,0_51,0
31.426968052735447,3319.1481171914184,0_51,0
39.28371006591931,4052.199583992534,0_51,0
47.14045207910317,4793.506818276302,0_51,0
54.99719409228703,5547.85314485029,0_51,0
62.85393610547089,6308.948769150051,0_51,0
70.71067811865476,7075.190356146919,0_51,0
0.0,0.0,0_52,0
7.856742013183862,833.5460483458527,0_52,0
15.713484026367723,2028.2643919789061,0_52,0
23.570226039551585,2960.0264919857,0_52,0
31.426968052735447,3804.668243267938,0_52,0
39.28371006591931,4605.442691628949,0_52,0
47.14045207910317,5327.061170467679,0_52,0
54.99719409228703,6005.943187202613,0_52,0
62.85393610547089,6677.490216447143,0_52,0
70.71067811865476,7341.413431404002,0_52,0
0.0,0.0,0_53,0
7.856742013183862,706.2769265309503,0_53,0
15.713484026367723,1592.2176741112921,0_53,0
23.570226039551585,2573.7134819722924,0_53,0
31.426968052735447,3467.0015810510154,0_53,0
39.28371006591931,4272.843952056095,0_53,0
47.14045207910317,5064.046822263006,0_53,0
54.99719409228703,5868.304061785202,0_53,0
62.85393610547089,6686.212087883055,0_53,0
70.71067811865476,7511.262969587633,0_53,0
0.0,0.0,0_54,0
7.856742013183862,494.49428406708716,0_54,0
15.713484026367723,1536.755507265354,0_54,0
23.570226039551585,2650.4321964562073,0_54,0
31.426968052735447,3854.352335169248,0_54,0
39.28371006591931,4802.51259883684,0_54,0
47.14045207910317,5708.205476165891,0_54,0
54.99719409228703,6586.387656218153,0_54,0
62.85393610547089,7463.880282885462,0_54,0
70.71067811865476,8328.453540695182,0_54,0
0.0,0.0,0_55,0
7.856742013183862,738.0997125789729,0_55,0
15.713484026367723,2003.0148028427138,0_55,0
23.570226039551585,3017.552537368565,0_55,0
31.426968052735447,4353.382351416519,0_55,0
39.28371006591931,5237.776266927142,0_55,0
47.14045207910317,6084.079896320279,0_55,0
54.99719409228703,6887.2571456413725,0_55,0
62.85393610547089,7646.089277369129,0_55,0
70.71067811865476,8450.18983369371,0_55,0
0.0,0.0,0_56,0
7.856742013183862,835.0886590608386,0_56,0
15.713484026367723,1806.818904067328,0_56,0
23.570226039551585,3020.5404436985377,0_56,0
31.426968052735447,4373.582249208146,0_56,0
39.28371006591931,5296.130465563678,0_56,0
47.14045207910317,6154.664639893944,0_56,0
54.99719409228703,6974.857592776488,0_56,0
62.85393610547089,7760.733802284474,0_56,0
70.71067811865476,8518.3167178609,0_56,0
0.0,0.0,0_57,0
7.856742013183862,848.3883633424973,0_57,0
15.713484026367723,1697.5260858743413,0_57,0
23.570226039551585,2796.1196247189882,0_57,0
31.426968052735447,4656.782527279586,0_57,0
39.28371006591931,5586.374330329563,0_57,0
47.14045207910317,6450.323369764787,0_57,0
54.99719409228703,7307.277708743382,0_57,0
62.85393610547089,8115.405290830932,0_57,0
70.71067811865476,8862.468087653986,0_57,0
0.0,0.0,0_58,0
7.856742013183862,589.7431029701016,0_58,0
15.713484026367723,1721.239574883152,0_58,0
23.570226039551585,2736.18756329701,0_58,0
31.426968052735447,4168.649617712527,0_58,0
39.28371006591931,5172.095984172845,0_58,0
47.14045207910317,6102.667885513476,0_58,0
54.99719409228703,6983.3986047257695,0_58,0
62.85393610547089,7828.1215393944285,0_58,0
70.71067811865476,8637.512520842087,0_58,0
0.0,0.0,0_59,0
7.856742013183862,774.7134500071987,0_59,0
15.713484026367723,1710.8847072335352,0_59,0
23.570226039551585,2693.7745129163313,0_59,0
31.426968052735447,4825.164127718804,0_59,0
39.28371006591931,5957.739527031918,0_59,0
47.14045207910317,6924.308524333483,0_59,0
54.99719409228703,7858.77341047897,0_59,0
62.85393610547089,8784.628273094737,0_59,0
70.71067811865476,9624.582043069504,0_59,0
0.0,0.0,0_60,0
7.856742013183862,705.4116755193912,0_60,0
15.713484026367723,1379.3640766805888,0_60,0
23.570226039551585,2608.3979390801014,0_60,0
31.426968052735447,4042.6193077135094,0_60,0
39.28371006591931,5005.09119671257,0_60,0
47.14045207910317,5868.563557979134,0_60,0
54.99719409228703,6715.151104479704,0_60,0
62.85393610547089,7554.648807060556,0_60,0
70.71067811865476,8388.361020976621,0_60,0
0.0,0.0,0_61,0
7.856742013183862,883.3597581810558,0_61,0
15.713484026367723,1620.6279032363389,0_61,0
23.570226039551585,2817.3856404454873,0_61,0
31.426968052735447,4578.881531662831,0_61,0
39.28371006591931,5376.441021859942,0_61,0
47.14045207910317,6185.424644493036,0_61,0
54.99719409228703,6997.592425298905,0_61,0
62.85393610547089,7795.471232378377,0_61,0
70.71067811865476,8508.818696624106,0_61,0
0.0,0.0,0_62,0
7.856742013183862,1125.8020997336148,0_62,0
15.713484026367723,2632.2267660531006,0_62,0
23.570226039551585,3781.367528483319,0_62,0
31.426968052735447,4819.620775512036,0_62,0
39.28371006591931,5580.797313632395,0_62,0
47.14045207910317,6383.379384152309,0_62,0
54.99719409228703,7153.787713280735,0_62,0
62.85393610547089,7998.048044130472,0_62,0
70.71067811865476,8776.585181757047,0_62,0
0.0,0.0,0_63,0
7.856742013183862,877.8297935472517,0_63,0
15.713484026367723,1836.266130365853,0_63,0
23.570226039551585,2830.4189571310226,0_63,0
31.426968052735447,4081.2137224013636,0_63,0
39.28371006591931,4938.39968636859,0_63,0
47.14045207910317,5756.547223577597,0_63,0
54.99719409228703,6608.440412934983,0_63,0
62.85393610547089,7541.837317939492,0_63,0
70.71067811865476,8435.768446937394,0_63,0
0.0,0.0,0_64,0
7.856742013183862,888.4143482364975,0_64,0
15.713484026367723,2103.4564973606816,0_64,0
23.570226039551585,3244.3180403127008,0_64,0
31.426968052735447,4174.0772517647365,0_64,0
39.28371006591931,4934.126095655721,0_64,0
47.14045207910317,5681.52878755723,0_64,0
54.99719409228703,6426.4892119504175,0_64,0
62.85393610547089,7183.995728452776,0_64,0
70.71067811865476,7965.111840357667,0_64,0
0.0,0.0,0_65,0
7.856742013183862,977.0283064480526,0_65,0
15.713484026367723,2237.349897317228,0_65,0
23.570226039551585,3134.740345007713,0_65,0
