Window,Error,Variance
1,899.9889416117637,1.1913745920536445
2,4.3823858397708175,138.1886576426759
3,2.8628709679523703,82.20162577690834
4,2.495432742959512,74.58296052863898
5,1.9093258474668784,75.43549420269945
6,2.018428892263599,68.6153433877302
7,2.2281592371330055,70.26462949102027
8,1.7544981053885125,72.52746704095
9,2.88222234941688,89.30423286246912
10,2.1832248677491553,79.85508379514549
11,2.466807640896836,82.38951344567218
12,2.2277515891345754,83.31554364751015
13,1.9981015551141688,90.5630394564793
14,2.124237989169754,97.50190112445165
15,2.0082519259397458,106.79165509364071
16,1.978784345620905,101.78312734845443
17,2.6982289752549504,112.76073999739344
18,3.1279697652168355,128.83375797927818
19,3.1109307491815668,134.64405552098054
20,3.1176570358110234,152.95287733716083
21,3.206008249976498,153.06427061442872
22,3.930591205128965,147.79887030984438
23,4.274428464484223,148.62988223460422
24,3.248447289427593,146.2284762011314
25,3.7213901941054925,145.29154189734993
26,4.330956949962503,152.10671873486808
27,4.588734901684749,163.21119656228444
28,5.0361487411875565,166.00944043260756
29,469.9181458547524,96.37823297745261
30,5.138120616789853,515.100466432192
31,6.205986108781992,362.1714365149012
32,6.695852400855351,348.2464962124031
33,7.340216874117883,310.3479920619825
34,9.389885945896577,271.9127928442718
35,10.054794490858693,269.56071251778144
36,10.416845051538887,258.7433130119422
37,10.513236611828269,247.07249262106103
38,11.516986589610832,256.0723281591821
39,11.754697892977848,273.1726975706823
40,11.988841912794419,279.1028519025724
41,12.34003378914927,271.2023655232991
42,12.373681207624955,249.40122301770174
43,12.222075887045506,242.6319488852865
44,12.378145446350812,238.78623026689837
45,13.488884039535733,214.80883626267197
46,14.139734726602486,218.69266783441475
47,13.638084306776253,201.9028329209304
48,14.269170978157918,205.66691422660898
49,14.939032798899047,209.69606761582835
50,14.674662144573652,210.73368714317414
51,15.281380957969695,215.67492860820326
52,15.757964316345129,218.22286704866056
53,15.691504956542673,219.31071986572954
54,15.856192940771782,213.9987504513598
55,16.792763812226383,218.57335753722774
56,14.735632082383093,223.92104084394367
57,14.075408783680217,208.27149056662623
58,13.390865511065874,196.48461868694784
59,13.542338790180438,212.30743378959977
60,13.713619159232222,209.48887022266445
61,13.801608667837977,212.45205637963505
62,14.149076627799394,213.75906902108548
63,13.467514626311615,200.55477226915932
64,14.04282808643806,201.40310998352678
65,14.095504455948921,205.38891111065968
66,14.61445319403591,205.52969721944996
67,15.442537524337766,208.1631652330909
68,16.407416293156857,208.95587087167945
69,16.486994972718843,213.14560781673185
70,17.98334195103574,223.47044738015433
71,18.78385524784852,219.01183365860726
72,19.249354500274954,216.30673985715512
73,19.67866938886909,218.52425586081722
74,19.97625999798409,232.9336020979269
75,21.36311326721406,246.85944637703952
76,21.258386173045565,249.86393475070892
77,21.247349049900233,258.05142830911825
78,21.80178316800992,257.79806873494556
79,22.72579859979819,280.1271148819788
80,23.349017292549522,284.28825634279167
81,24.025938707520105,274.08718512254524
82,25.11965778790736,270.6018716753368
83,26.22579658372203,270.7852460913339
84,26.63912751901741,277.3083226527037
85,26.50285286788245,281.5905075266565
86,27.283199488175754,296.0061609716421
87,26.823140079102348,292.45737611886983
88,28.032358207516086,285.3820326924606
89,28.869313324830944,278.1325648724526
90,29.37189916775575,279.8493288453027
91,30.078205800170295,294.9075240038123
92,30.866553556126355,288.03359230538024
93,31.769702199325152,302.9622243811957
94,30.934587562730673,306.94103646778603
95,31.010248924500132,297.75402257725864
96,32.04385825402982,309.62845331154654
97,30.900581603113352,296.98470153232057
98,30.678235298192867,295.29280641076366
99,30.297672561269337,307.6014840361201
100,29.697385151046653,324.5330803171844
101,30.6046205294602,324.9904955310483
102,30.86118854676627,321.8726675433169
103,29.532331203830775,327.15845673816716
104,29.134552117487733,331.7480492638841
105,29.451440918271928,357.00774464216954
106,28.9306116661205,358.1278576707324
107,29.30134575162223,385.42495263462115
108,28.671753296349962,397.55226041692674
109,27.64020438249423,407.3377076636359
110,26.943680350940962,397.1689007393795
111,26.63827421835921,403.1762426818346
112,26.234433088687485,407.19600556304704
113,25.848791645748562,402.91050258756616
114,25.713663328898832,404.99953424054013
115,25.228468978992336,399.48500713555876
116,26.42060495561651,401.0540319401113
117,27.350523062808964,374.2178194328244
118,28.426895077136937,372.05438147552667
119,28.42995373794881,363.16631722108497
120,286.03628949443197,263.4325759563689
121,30.954371874406256,988.0785905467633
122,32.773802695485664,838.0930781354847
123,33.613955003421296,735.1544788345404
124,34.84290035950682,643.3515178634708
125,35.77236859560204,593.4799581841963
126,36.31253952342903,538.9683772082631
127,37.908049149129106,491.224669536545
128,37.42092722530638,426.9800493608006
129,37.72068122740654,414.8520446904876
130,37.79415393829699,402.7185618843411
131,38.850419750647575,405.88912814192804
132,38.78867923347396,385.30470778928355
133,39.1123182291526,395.77492326747625
134,39.26436190430737,397.48096330172115
