Window,Error,Variance
1,899.9588886616335,0.7960032271089179
2,899.2374018934235,1.9891325884151816
3,4.09984953343132,641.2769129664663
4,4.674865095525479,453.52239397594764
5,2.5218827679960443,347.3517026867315
6,3.227449793502835,298.26399284802875
7,5.373631216636261,241.2225680166879
8,5.200236476268099,212.99218189590263
9,5.353088134972373,178.10521391422364
10,6.086816345645782,161.44787042940018
11,6.06416017670356,127.91783201071223
12,5.8191541146652925,124.94316590424442
13,6.249527766968384,126.6877309702579
14,7.368101894076183,115.95500606947573
15,6.981397943800026,108.21551548949893
16,7.2328928831633625,111.93830728614081
17,8.095621009168553,106.49866011153028
18,8.310983324713405,109.61426996899421
19,8.634553985397718,103.6006301503209
20,8.84904336911377,104.3287501327624
21,9.17003571035257,105.37817738240199
22,9.370350916314816,96.32458712888797
23,9.775750666310783,99.28999453735264
24,10.4792263599614,100.69762070594079
25,11.41666800095055,91.0184979350351
26,11.14359403477515,88.6716987582033
27,11.596045091627985,90.01831374404375
28,11.833428328508317,89.7080210407537
29,467.1969388257088,58.25401001067133
30,467.4201663453014,61.112450489212335
31,14.794051483872819,470.37200766253926
32,13.628996378524384,401.25438884467775
33,13.413330848163097,319.75035769882834
34,13.860574325189049,281.72995548179694
35,14.361511272877065,258.2813593736432
36,14.084931779001439,237.26610050130324
37,14.547311946683257,217.9155687432064
38,15.510903140928738,198.83681232636445
39,15.385743341640445,190.8228494184998
40,15.800039305264324,188.6406517047035
41,16.375921483808796,188.5947942097669
42,16.916829484085433,181.82385298076548
43,17.235928875451783,181.82394789307057
44,17.737704032617156,184.9164499893889
45,18.278975743703132,179.36067786068847
46,18.750496964716838,171.9086783977509
47,19.474793516513138,157.9767655560236
48,20.285321162734974,160.2944718078064
49,21.093900948792694,160.50971182854255
50,22.04181587998268,156.55187560730803
51,21.92769120845423,146.91812533101137
52,22.814465543559574,142.8410900775317
53,23.239207647839372,142.64612470338227
54,23.758514130606883,143.18064296068334
55,24.398866616472553,146.2419188671175
56,24.66470450197824,142.1972790993266
57,25.49070797065539,144.21008612107508
58,26.347472650868717,145.4418375884931
59,26.37720351488101,136.86183652847154
60,27.370633809891597,133.0948909461067
61,28.19048425576393,130.76997938038863
62,28.837412605346614,123.74152354449355
63,29.10478494993488,126.85695603012421
64,30.0521142205715,123.37283813909077
65,30.4148790322345,124.74154396413414
66,30.67859549235541,126.63004815518961
67,31.51868163853153,124.86227886649976
68,32.46245547941218,126.28143199372957
69,33.49778554579882,125.44955489793259
70,34.20451818044445,120.84165303347507
71,35.201421359248044,116.41769658252123
72,35.79205884095852,116.9736825836872
73,36.06935300577439,120.41543807975964
74,36.788578975676444,117.16981723946127
75,37.252872247396866,119.98940963823819
76,37.89009402412664,123.22207402135618
77,38.41880229427442,123.96410866700877
78,38.90438524032951,124.95395543065226
79,39.347269789196915,128.29649040097286
80,40.11484862602997,126.41926727376897
81,40.36603433791861,129.60499796303282
82,40.868472644899605,125.06113103672274
83,41.14937568562787,126.75301925867873
84,41.526399553443916,125.34679914357054
85,41.87863329035175,124.15307371918976
86,42.60525907235725,123.80178272953631
87,42.9825066466179,123.16811563621202
88,43.77636276881361,125.26573820811954
89,44.66810198724334,124.58218794538818
90,45.43330084411997,124.91250475230494
91,45.80787404938443,121.88986993241109
92,46.484365888744854,115.04387192116081
93,46.84040694141405,111.27947771049598
94,47.50364003001555,114.35312600572608
95,48.0690227297478,114.6896335239918
96,48.995343961902044,117.56814381581827
97,49.29882626004259,121.27955856595607
98,50.48875421506717,110.59657406878645
99,50.86664992932749,114.56213190554043
100,51.613694339398606,114.14841202753067
101,52.02418475461658,116.6122305049362
102,52.88874147700838,119.5277241210119
103,54.08214427062856,124.4071744363255
104,54.75016062582316,124.29773426950494
105,55.36080803593353,128.432351471804
106,55.64086725780057,131.06884343350308
107,55.62674462607008,129.5886693686857
108,55.64443467193174,133.0468642751025
109,55.92128616330073,133.76521468012683
110,56.077813421082425,135.48130092708809
111,57.161669884241306,136.56390408894111
112,57.865824932206074,136.84527560890442
113,57.84734318580371,130.09048715929313
114,58.46359696015885,132.32640887598757
115,58.73616152739424,129.2873001384399
116,59.03498182228589,130.9771522456566
117,59.46852561991953,127.05576857825886
118,59.6288138123916,128.73442853014652
119,60.117476207483065,130.83044955365085
120,277.3028211090431,110.27156512243546
121,276.99421802116274,112.78251081870805
122,60.20707067941245,757.9288744840638
123,61.55121654531538,700.6028547050863
124,62.68405608369324,628.6659544221361
125,63.1071274177991,611.4308648112686
126,63.56982268710063,596.7890437753812
127,63.97330409338908,586.5336544206887
128,64.02045724390301,536.5907290656878
129,65.11712323675317,493.9220861038079
130,66.17881230702451,434.37746551629044
131,66.46947520761017,408.6577450984075
132,67.21061105973374,393.41844178628
133,67.10345345421399,385.09134712691053
134,67.48462607326533,373.53879973690397
135,68.08480608939723,322.9637792753595
136,68.31418557382784,289.3979631508285
137,69.24362204809849,280.50530109517985
138,69.3035042310926,248.5848925647259
139,70.2974797323905,249.41674564771583
140,70.91124756149243,248.71273925136612
141,71.87409835461135,247.60495352476514
142,72.9466523885601,202.66879521573276
143,73.53585869112025,195.02208984258604
144,73.73075176303998,187.28505453053742
145,74.66432387948163,176.18815532312314
146,75.46240203109637,176.6073988969044
147,303.02088443174875,162.22455240005615
148,303.36996725468885,160.87214813418967
149,79.03132964288491,728.1960227626057
150,79.32938303463543,707.9853287214141
151,79.86642158937234,681.6837530258686
152,81.71578021109978,651.8195532810612
153,82.2445185121959,628.2635005773328
154,83.04179089132542,610.6609084905216
155,84.0056088242146,580.8011308822536
156,85.19553117357782,543.7173464561089
157,85.79788867458187,523.2970712135524
158,86.85210903073785,523.9451140803162
159,87.7040569966069,528.2551311582666
160,89.27494047292036,526.8490189185638
161,90.01043779961793,498.4318876117243
162,91.63889207574532,489.125640820372
163,92.55248397769182,450.6858730449116
164,94.8573983962633,415.3575747255427
165,96.09883303689989,417.926134391591
166,97.11284223801444,417.8725566463777
167,98.60688709000898,417.2149284826265
168,99.5351859405044,397.51167595838837
169,100.62875957142465,396.83952618549563
170,101.83584862821174,397.5155862744188
171,103.3619814538128,396.82187186746154
172,104.28886760819114,406.46076799912413
173,105.32809471624628,406.74753227549616
174,106.42376703951608,404.33020206832896
175,107.6479968153927,403.08863284701897
176,108.66235642877243,405.5305562899025
177,711.9156007547438,338.8268034269822
178,711.4884313382777,338.2796225992848
179,113.82319559797456,751.6983183526987
180,114.8309262737819,725.1037697414753
181,115.76573131824262,723.7661009970718
182,117.01108299082686,722.9351078568237
183,117.93460178498837,714.7519735023637
184,118.47925045496673,676.6877784421703
185,119.86757773277283,672.4717599275278
186,120.27866725308688,666.317986133143
187,121.62488140350578,667.4825159098292
188,122.84083023000294,669.4300165904767
189,123.79399596519302,667.366519459428
190,125.21723086992898,668.6145068518904
191,126.46570764896975,620.1049514362754
192,128.038812176339,621.7846192512467
193,128.7225725600662,621.4571588480658
194,130.0479010152969,623.1448013460174
195,131.484509833371,621.4478884895639
196,133.0775369346931,617.3068452535184
197,134.55044930365898,615.5103563432915
198,134.00867687649588,573.7190394175274
199,135.27028601913153,573.6047295179786
200,136.52612596531984,568.7931035634645
201,137.93581507997845,568.7865794148985
202,715.0994780359647,489.02796052247885
203,714.932679533847,491.36613078755505
204,318.453256242171,773.7886709131487
205,319.24521283124045,772.4160984147113
206,148.0848086209128,1117.077192949638
