Window,Error,Variance
381,662.4943243080241,1027.9537298628413
382,665.0491163665658,1016.8235561489713
383,666.9523022969295,1013.5181723227976
384,668.8607602069249,995.17875725063
385,671.2115723146999,984.242034989618
386,673.1223949862749,981.8687629747376
387,672.5041896594691,969.7910002695202
388,672.9310844482736,962.9417139684372
389,725.3073104554661,936.5473077410765
390,715.4351535673421,1046.9184399981652
391,673.9362271643254,1009.2867373915362
392,673.4788807522458,1004.791915452341
393,673.000055071479,995.4734345317454
394,673.8896103787155,989.9929220031272
395,672.9294038980765,982.2080376181231
396,673.0243105652771,964.918860808332
397,672.2183096730167,955.6333197459412
398,674.003201879411,950.4639608279022
399,978.3156528951321,933.9683079503924
400,870.7972575352384,2018.508348731546
401,671.9251451512001,979.7870570803079
402,1012.2728476262049,929.2759406657062
403,904.5067257661858,2078.165436170718
404,671.5681555539556,1063.804079286106
405,672.7779952577131,1058.7086314382132
406,670.6231616722685,1007.2119158549044
407,809.6228887307918,980.1291582026752
408,769.6217494379857,1304.8347857632639
409,673.0945901705753,999.5293910080443
410,673.5360528015659,994.8554057091152
411,674.5549698141638,967.1147345045526
412,673.3068494438155,951.9549804127652
413,973.9854614487597,922.6821073840216
414,847.3344102887951,2020.006222922865
415,676.573706436462,1092.854014292311
416,677.4125400130666,1088.425314147367
417,677.5265254416095,1021.1795682077399
418,679.8643660178958,1015.365366682778
419,680.1496279120837,1008.1494959252351
420,681.6526797223828,999.0085571588944
421,682.8225329095224,959.9933223048051
422,682.5631974022498,952.8993777167627
423,684.8334270179225,915.5066540639156
424,747.3635401274488,890.113762799725
425,732.3018710256309,990.6158365822702
426,686.400583159426,958.1715719835365
427,687.2034309385282,949.7664510361677
428,687.7656531451905,932.8320928330861
429,687.5061050522916,932.8557556225338
430,688.969343208881,930.3339189896739
431,746.1876150120369,906.0823876707283
432,731.8901699855121,1020.8942218305291
433,693.6966708974941,980.6820205695111
434,695.6272225450709,972.2829251684805
435,696.7883363024023,966.1066449715473
436,698.0598082448198,939.3264347756445
437,1145.3349344537237,910.8843573507279
438,908.8522163067299,3034.64384316849
439,779.4517258968681,1121.3960801301503
440,763.3429893254615,1072.9466040662885
441,706.9810378794115,1004.998041646767
442,706.9264791501168,989.216370809367
443,706.6516800083767,981.3074826320767
444,706.9487987810079,965.0891332029038
445,707.3228896789557,946.7933007282915
446,709.0445046604367,935.4219836450205
447,823.3497609102182,911.9224771838753
448,782.5772402872618,1237.8870388507273
449,716.6423408732543,926.0886611151835
450,719.8964856255783,919.4816439530782
451,721.879524961842,907.2870290825973
452,723.0998332030382,878.8474368901225
453,725.322995981262,867.1020578188516
454,725.4394155591079,846.1029941118447
455,728.22407089711,830.588335506344
456,741.5852349876293,819.2175573578021
457,744.1531129840288,807.2526254656312
458,746.531169311597,794.7841513244501
459,748.869465699686,784.1358021468716
460,751.9169345716999,770.9830848743735
461,754.8231735555244,757.4019935538062
462,757.518329198346,750.8618655528683
463,760.3308471646407,732.2307082859667
464,884.5273840362632,723.2817165872262
465,842.2256192206255,1068.5350179312686
466,770.9283644179894,720.1817275801219
467,772.9793687955421,704.7499587232411
468,776.5276836078071,705.9620803761654
469,779.3945568221366,705.2804234123182
470,781.0403223237306,698.3457962626644
471,784.7532387118729,698.352281266104
472,788.2404264493475,697.6391880013011
473,1045.1955748859912,687.7375141330256
474,920.5982042635013,1680.4361876318017
475,800.034108732524,757.0728929182985
476,804.5640921837534,754.2669449257943
477,808.6382613550943,724.2023717463253
478,811.2866036738126,721.0721278163483
479,814.7071078395572,720.2088336002953
480,819.386332405812,720.4457371665212
481,822.8041122167477,713.4980079084922
482,826.5077385998328,710.7056165205779
483,829.7970444982517,709.8104017109458
484,961.9408100228674,690.1773230111949
485,920.9481925924051,947.4028470744242
486,878.2054510203981,804.1165001511739
487,868.6840975452756,856.9144434357532
488,853.3507376530877,837.8389930397758
489,855.8183222284111,832.083607749111
490,858.1602356734868,831.2035803826302
491,859.8505964304371,822.3967226130096
492,862.1689932822271,817.1126349939176
493,864.4041722114098,815.4824054289143
494,868.5137556228274,816.3426725731306
