Window,Error,Variance
1,44.26425352672916,3084.386000316845
2,111.02344819383863,4129.053873788167
3,302.31898337887384,4607.048755237851
4,661.3798138040372,4771.007101332485
5,844.0698298271733,5906.248771159052
6,1268.9985259764655,6863.302079039217
7,1345.987489332041,7639.456741843391
8,1903.4704299629325,8395.673096789586
9,1561.601377426668,8561.482862456673
10,1565.8682599154783,8989.320044711725
