PF params: {'number_of_particles': 100, 'resample_window': 100, 'multi_step': True, 'agents_to_visualise': 2, 'particle_std': 1.0, 'model_std': 1.0, 'do_save': True, 'plot_save': False, 'do_ani': False}
Model params: {'width': 200, 'height': 100, 'pop_total': 500, 'entrances': 3, 'entrance_space': 2, 'entrance_speed': 0.1, 'exits': 2, 'exit_space': 1, 'speed_min': 0.1, 'speed_desire_mean': 1, 'speed_desire_std': 1, 'separation': 2, 'batch_iterations': 4000, 'do_save': False, 'do_ani': False}
Min_Mean_errors,Max_Mean_errors,Average_mean_errors,Min_variances,Max_variances,Average_variances
3.400802270273159,778.4102501934831,293.5766143407157,8.70214554825613,612.5305360465247,190.84844834291724
2.487807777251252,779.6141295429368,282.69527501349313,5.930595755183028,718.9777820393076,212.02068882091143
13.204152635391216,698.3260618211087,252.3772783242024,8.156264174437997,550.9924352288073,164.3059969880883
20.251568035639927,662.6334682609473,264.758659354307,18.27079659636936,505.5909057472767,161.68563752033438
8.860090214765373,716.06481465483,275.54672327051327,7.109175392264639,634.1797990913574,191.2046850205923
10.895268463450837,775.1960960449323,301.1415994932367,9.153436303626338,636.9242106944884,211.32308290390586
20.82412908952942,689.0891908815981,282.60257627649327,11.919334131981724,578.5859793479675,209.7209400888804
16.640434922350412,775.9887797454707,299.0445691931992,11.28220398218235,616.3945805656974,196.1752192255734
12.706847355113196,694.3541238867336,249.98621502411095,10.75510700677294,522.1303770551397,168.40747569838217
5.054922883435466,736.1108225279297,284.3760839173347,6.604120976958032,660.619250172729,200.59252044104113
22.312971499824812,690.5942290926599,271.875317241733,11.36149516024462,553.5171665950942,180.52724679241035
17.585990921148696,691.227907476436,267.91646247355123,14.317203836792745,518.1820424819012,171.33836542031818
27.755933608919218,774.993273760697,324.1434437787687,10.274989049414042,766.9876069142782,251.30408898051166
19.12008574333826,687.8977244260413,268.0565062353903,11.169883029366574,495.378158448265,165.9757904460677
5.087205846040105,744.1206900301684,286.256992400597,5.701207971953258,543.3315548236745,174.59687362846392
6.623722090052472,692.1103843974342,270.58080937028717,9.49820507444186,553.6702187642334,163.45765142054034
3.084596124359971,679.7092105229963,252.62259861951287,12.387214383918353,529.6148677867881,164.54430698082464
24.26912052164639,692.1318887067168,285.61658301352134,9.411225430647274,550.6040747128801,179.80582395874006
23.447770489650974,709.2628686360105,289.9387761286044,15.20673751248478,527.0116395309767,177.39441323162458
16.678946927506693,645.4149268982247,259.2259582563102,8.283553124580049,552.8356088237146,176.3713254087848
