PF params: {'number_of_particles': 100, 'resample_window': 100, 'multi_step': True, 'agents_to_visualise': 2, 'particle_std': 1.0, 'model_std': 1.0, 'do_save': True, 'plot_save': False, 'do_ani': False}
Model params: {'width': 200, 'height': 100, 'pop_total': 1500, 'entrances': 3, 'entrance_space': 2, 'entrance_speed': 0.1, 'exits': 2, 'exit_space': 1, 'speed_min': 0.1, 'speed_desire_mean': 1, 'speed_desire_std': 1, 'separation': 2, 'batch_iterations': 4000, 'do_save': False, 'do_ani': False}
Min_Mean_errors,Max_Mean_errors,Average_mean_errors,Min_variances,Max_variances,Average_variances
17.963633107926153,1858.2790554243097,679.073390820072,23.987882754971647,1123.060099158002,405.165878977789
5.848795274167959,1695.8525824035662,661.9733536919947,19.771783941218818,1284.3182520962634,456.7281421508965
9.373061853548062,1740.6497443595317,671.1709870244065,16.394198689387608,1286.6317497560801,432.31837237569516
12.792203824233974,1893.8282888448437,729.0130828833192,17.60355531680449,1406.2997027909598,524.8970888418731
10.222099885068783,1687.9537327468342,634.204235292735,19.123089199566863,1208.3729900857497,413.6932696032266
7.247656723337014,1706.6664742055668,641.471514021851,18.576201436745308,1341.0226023358268,424.87185929838773
6.302834503256924,1728.9676948912381,689.5940951369893,17.219933237838447,1370.938495262307,486.9929953425613
4.12073648191363,1879.6411561221603,718.746615332534,14.256814104448923,1433.598804508846,513.4758232997601
13.44940748367225,1649.9699682877201,644.6052878981302,17.47675549876335,1204.482884994909,418.4307685252481
18.25020176031472,1763.8989903435624,720.834220899079,22.25977652350334,1357.193499928663,507.19610455614884
14.82736341397486,1835.8292256876725,742.816490477492,22.015063017033803,1370.2072585212047,514.991295353665
3.5382275836588253,1715.0204880215563,602.4378093584824,29.462895612825708,1155.9149611311152,352.35450273472134
15.955074197416488,1682.3754551830707,624.194589752809,17.85430563960522,1117.216131473055,382.94538375050297
13.984673598856341,1655.3954931639382,622.6820559984709,22.69655001967932,1134.1702026320343,378.3755732813986
15.309818619463359,1691.6615842507888,629.3594090121314,17.606114418466326,1133.8938267951396,381.8771980133735
23.91876771663224,1837.330485173253,758.202660303289,16.916680266430994,1518.3220939533103,523.4774782275007
16.059340590656852,1620.784658596963,615.9142802634266,18.820347440441516,1146.1037704831301,370.5385556247476
4.2326215927836435,1818.1412227821288,704.9913526959356,14.081828255782566,1371.0311555823498,486.16976232038473
9.187480656502789,1778.094303156421,732.3892340662852,18.634953315828188,1334.1149902593124,483.63193560338186
17.337743116689232,1663.961518050021,641.9756311850986,28.6551313538774,1106.061427712316,351.8392570584533
