PF params: {'number_of_particles': 100, 'resample_window': 100, 'multi_step': True, 'agents_to_visualise': 2, 'particle_std': 1.0, 'model_std': 1.0, 'do_save': True, 'plot_save': False, 'do_ani': False}
Model params: {'width': 200, 'height': 100, 'pop_total': 700, 'entrances': 3, 'entrance_space': 2, 'entrance_speed': 0.1, 'exits': 2, 'exit_space': 1, 'speed_min': 0.1, 'speed_desire_mean': 1, 'speed_desire_std': 1, 'separation': 2, 'batch_iterations': 4000, 'do_save': False, 'do_ani': False}
Min_Mean_errors,Max_Mean_errors,Average_mean_errors,Min_variances,Max_variances,Average_variances
20.57046413605701,922.9011973669785,368.4239658198555,17.12385886743416,590.5332971507961,203.13678887592678
8.947026888843837,981.2830019090188,383.33155902498555,17.13563157035084,827.1864745564993,269.19056838714636
22.571425938378663,998.6046982878426,401.5340134517921,9.57534618650878,872.7063599833423,283.600086483005
9.833058520331877,1026.9131510591353,410.45482218098226,14.033287336488984,982.1738020636884,317.7798736573105
17.62339897057127,874.8651113550975,342.25577732220734,20.722924148055665,649.058917907635,205.92805718580206
25.773416196954656,976.164830878176,398.12953542383104,18.269686111854348,862.292330047517,291.8941852506537
1.5242836740743828,872.4932972339184,326.9918417145252,6.4001993500487675,695.4114791412917,200.2304997795771
8.478633619111722,865.3202231931745,294.6323357102995,14.025374756729308,640.2982197757516,188.02550281199794
19.268009666400694,931.8488847122464,367.60964715932516,15.633802221710559,817.3527600860707,257.8965916160399
13.067311471158341,923.8069123849915,348.6698194444633,20.488165364632376,705.7731543680861,218.69660786963996
8.031828787972758,938.38581738306,338.36190952974044,20.00740930310844,683.1021401765436,204.46947286744089
4.217135500803089,1032.3409926076024,379.27336841230897,13.948452270392265,853.960584595456,263.6862379317471
9.521931755043687,858.6114346929414,330.12492006424196,9.76638190393307,643.3346303322002,211.6487509606747
7.060608544589321,983.418267439688,382.3983559177187,20.29110262137725,906.3715327158822,277.28722563458325
4.552313979673774,1031.1074937756691,400.1212053395446,12.383849666129098,924.293698028213,297.5464169801097
5.372570091296313,986.7551866425866,351.70810589469943,9.956926943886348,814.8569625479162,244.8952700636216
1.3874390996699217,1013.5757494496993,358.09577517448,7.843164351151914,933.7846840486422,286.5502077458911
5.725668448913454,895.1564166959729,335.9874368197473,14.917287874236518,687.6678807973817,218.72509768184509
4.887652732089663,927.1071142280454,359.87549711984474,10.694430191836558,842.5753637649215,250.44270461043752
4.001437676926658,978.1609704411496,372.95666215494737,10.870871903971866,886.4092181613923,276.6525139418876
