PF params: {'number_of_particles': 100, 'resample_window': 100, 'multi_step': True, 'agents_to_visualise': 2, 'particle_std': 1.0, 'model_std': 1.0, 'do_save': True, 'plot_save': False, 'do_ani': False}
Model params: {'width': 200, 'height': 100, 'pop_total': 700, 'entrances': 3, 'entrance_space': 2, 'entrance_speed': 0.1, 'exits': 2, 'exit_space': 1, 'speed_min': 0.1, 'speed_desire_mean': 1, 'speed_desire_std': 1, 'separation': 2, 'batch_iterations': 4000, 'do_save': False, 'do_ani': False}
Min_Mean_errors,Max_Mean_errors,Average_mean_errors,Min_variances,Max_variances,Average_variances
20.304181117137585,1074.0628273557459,398.1511525192788,13.281343385405574,783.0687680524703,238.44378810548778
3.474897757580579,849.2808359206311,328.2188258483686,13.688921241453393,661.6148966492203,206.20421672112036
6.762031302547187,993.6130823869446,384.78585414125484,9.607634146034723,873.0726911761249,282.8504737463542
9.090713578078928,994.9896129292002,346.6044410203632,11.697723558302666,781.968125889583,223.05934393628715
19.161443932126794,849.296076161302,346.1372690796708,7.435306365043927,655.4764122415476,215.43265003456347
7.364280397936935,1006.5949581084175,373.9119154158813,17.797284661222083,937.2304875705471,283.2244871735144
19.154764985828468,924.8430825647895,359.1414146284998,9.4062683811076,722.2973219430335,234.25882872524485
1.8814380372295256,892.7197461082395,320.3589387243695,17.591126954130456,664.6755198018456,200.1565020411298
24.185763519293765,1167.3164059349667,493.0708869991025,13.769040206028398,1139.8575808682187,415.00264591570783
14.90669465835981,885.1129917534861,331.60915789634345,17.889368178853104,689.9603369747365,217.48304540985063
