PF params: {'number_of_particles': 500, 'resample_window': 100, 'multi_step': True, 'agents_to_visualise': 2, 'particle_std': 1.0, 'model_std': 1.0, 'do_save': True, 'plot_save': False, 'do_ani': False}
Model params: {'width': 200, 'height': 100, 'pop_total': 700, 'entrances': 3, 'entrance_space': 2, 'entrance_speed': 0.1, 'exits': 2, 'exit_space': 1, 'speed_min': 0.1, 'speed_desire_mean': 1, 'speed_desire_std': 1, 'separation': 2, 'batch_iterations': 4000, 'do_save': False, 'do_ani': False}
Min_Mean_errors,Max_Mean_errors,Average_mean_errors,Min_variances,Max_variances,Average_variances
19.793807710657642,886.5156833721379,351.40034265033034,9.29351418719019,732.529155112531,236.73212090408646
25.165021265396106,978.8703239786032,381.81197629390846,13.717830757150994,863.0783285656166,296.89897055575875
19.426771695672358,905.5148679992294,352.9123720648368,11.277120094535038,739.6568400183899,254.64252324316877
4.389860664431396,961.9060587382025,353.5167031733132,11.137272769719964,814.0342123947541,251.7401745706419
3.6846371219434415,985.9752021061593,356.89395821792215,10.73845757294852,877.1782236815994,283.58549923452296
23.42401072872456,911.2675173694357,334.53979561508703,10.399831691399251,810.4070451829635,254.78744362937192
14.02651961165882,895.3020250975094,339.3502238948942,11.621749748044346,667.322521150367,220.7815113842934
23.222324100418575,974.2186140346322,392.5684350582811,11.695570909076613,817.3236898982552,286.05013551273476
0.8464319183091744,1012.4248775088854,341.28743737325,11.102499090079068,868.6989143643151,262.56909094396906
5.095134933705144,1007.7685652980831,361.68213048672646,13.489941294145146,933.47973515378,298.45077939405047
